Row,Sentiment,SampleSize,SentimentRegime,Return,ReturnLag1,ReturnLag2,ReturnLag3,ReturnLag5,ReturnLag7,Momentum3,Momentum5,Momentum7,Momentum14,Momentum30,SMA5,SMA10,SMA20,SMA50,EMA12,EMA26,EMA12Distance,EMA26Distance,SMA20Distance,SMA50Distance,RSI14,MACD,MACDSignal,MACDHistogram,Volatility5,Volatility10,Volatility20,Volatility30,ATR14,ATR14Normalized,DailyRange,VolumeChange,VolumeSMA20,VolumeRelative,SentimentLag1,SentimentLag3,SentimentLag7,SentimentMA3,SentimentMA7,SentimentMA14,SentimentChange,SentimentReturnInteraction,SentimentMomentumInteraction
Volatility30,-0.213605416746215,-0.125221435744328,-0.198901737381494,0.00879773198864145,0.00448778256014321,0.00158642454128457,0.00276817792115091,-0.0190855780548454,-0.0137899307494567,-0.000382963118835574,-0.00480954121552073,-0.0182738865157688,-0.0696170187972929,-0.215439405882049,0.226921898960463,0.23796090376876,0.26605429492712,0.384733668715983,0.248951335028404,0.298430397007782,-0.105726023094507,-0.197931118320924,-0.105022551161979,-0.261867597873813,-0.117196223629261,-0.273442494710689,-0.311118424708923,0.0608119230538496,0.596907036088217,0.728886313764479,0.897832914626338,0,0.733979535366716,0.814844772551015,0.456182426820317,0.0448034263220541,0.706442277786218,0.0139887776220628,-0.227130821680904,-0.24345827544549,-0.274437788638224,-0.283624209284669,-0.3711778802781,-0.465096998242201,0.0133933667517462,0.0309129159115452,0.00279470263193649
ATR14,-0.171713892943231,-0.239847783213731,-0.187413991966959,-0.015229166814612,-0.0228393339741192,-0.0277022657329377,-0.0297449436889193,-0.0281084492435259,-0.0243691052838728,-0.0458707321096137,-0.0637401929971088,-0.0755152116136023,-0.103976290830061,-0.0716940257738465,0.643088538970559,0.664596789967186,0.698351988300507,0.726219565387891,0.675877996800329,0.711506724340344,-0.141689419673706,-0.149185670712005,-0.143674482577589,-0.112681578684184,-0.109022121701045,-0.160256524907335,-0.130715577466062,-0.115976678151925,0.559319980841771,0.688472845653192,0.754903299680171,0.733979535366716,0,0.84215132065674,0.453145991822614,0.0428235831918397,0.461027617986643,0.044613569944517,-0.186572374186492,-0.196092815094183,-0.204814479095682,-0.232357001745218,-0.292011884158517,-0.341732839678809,0.014677723831782,-0.00460447421438056,-0.0662341886605677
ATR14Normalized,-0.284909988368308,-0.117832578610423,-0.236916045034648,-0.0762848401796192,-0.0671510277184118,-0.0824066642652658,-0.0906156574297117,-0.095053953621997,-0.0983779355657098,-0.144905838156025,-0.198264019041717,-0.240177795531664,-0.336376642851942,-0.359201708945516,0.205989291827173,0.249364648275834,0.325440325390093,0.441259665762967,0.263807563912463,0.344361441429042,-0.370903741502364,-0.446910690460542,-0.392772523173838,-0.423730586472028,-0.33180207064565,-0.455615577056919,-0.408891233378787,-0.220285779301237,0.682704704613583,0.829710246539651,0.877502632313488,0.814844772551015,0.84215132065674,0,0.556020847349673,0.044867376944108,0.571132517024443,0.101929837267078,-0.296321612105099,-0.315016245277793,-0.318816970738078,-0.37404460184857,-0.468411398347719,-0.537922244885681,0.0113596047624605,-0.0359389477425454,-0.207036171778621
DailyRange,-0.387651239995219,-0.0741982858724794,-0.263997911920375,-0.194391334247519,-0.100225267691204,-0.0537581624322797,-0.0609985244370965,-0.0766602951068618,-0.0226698398515214,-0.217391107245473,-0.23169816019257,-0.22124396119794,-0.18065315147156,-0.178567197429053,0.143703529127023,0.176706097948278,0.206058652031381,0.254653615979192,0.175786633477582,0.21400640595128,-0.312966488563414,-0.283036273297183,-0.261348023613418,-0.226618899136349,-0.188695340215135,-0.212437349489035,-0.164226765519767,-0.180322686271969,0.681212440082216,0.601982785898384,0.508863094849799,0.456182426820317,0.453145991822614,0.556020847349673,0,0.385537749640376,0.257555081986213,0.672545454218895,-0.249366524876933,-0.203577888053332,-0.168837404051679,-0.353941977190591,-0.359448133531521,-0.316262921735001,-0.135476022562116,-0.0136617650402193,-0.157856574537167
VolumeChange,-0.176788957386634,-0.0131078003427663,-0.138883137339313,0.052450275038434,0.00643127244057588,0.00479713936852343,0.04673120438174,-0.0690994309707052,0.00752871665107861,0.0411850244142908,-0.000739237251339699,-0.0208149299048434,-0.0460897727695816,-0.0507648108177863,-0.00295709828474126,0.00622256248340671,0.0212973417523742,0.0438567254461606,0.0096772938089062,0.0247053362988646,-0.0159761570424358,-0.0379701246858433,-0.0337321881802736,-0.0429727633530942,-0.0179188733397391,-0.0879165110225333,-0.0840617243874105,-0.0273478539172408,0.13678769779213,0.0819859210288669,0.0361947520945664,0.0448034263220541,0.0428235831918397,0.044867376944108,0.385537749640376,0,-0.0433805174694133,0.399631033998629,0.0199542036131174,-0.0234467443339094,-0.0501452939100861,-0.0518846550511989,-0.0768644074746628,-0.0395061611441923,-0.192959692871883,0.0124195201783017,-0.0199210992887508
VolumeSMA20,-0.24555047320331,-0.0460231586153692,-0.241586064861709,0.0224097893561107,0.022927067915257,0.0248597272146325,0.0221342830081054,0.0138536312666732,0.0154185889955074,0.0336165782635773,0.0368387342545058,0.0362383038784742,0.00370685032246903,-0.119329055140419,0.153435512880503,0.153450935395086,0.161584569269864,0.212105066781081,0.159452388004023,0.175721138172933,-0.0241623584116876,-0.0854933567320409,-0.0241501805295037,-0.130843049767887,-0.0387493800179103,-0.0841825203069412,-0.102101867686736,0.0372850535992455,0.386911586435317,0.525509524792857,0.713055059924435,0.706442277786218,0.461027617986643,0.571132517024443,0.257555081986213,-0.0433805174694133,0,-0.0582898614524953,-0.260647719285623,-0.281116103816875,-0.334926939560145,-0.327414866676359,-0.428767674903118,-0.570519512326086,0.0149539026790741,0.0243368533631771,0.0360969068986206
VolumeRelative,-0.315860262913381,0.0387397056053178,-0.190196504692564,-0.0191856249447585,-0.0494581940625669,0.00195262719757999,0.00635229708149365,-0.040127878083731,-0.00943197973264642,-0.0437696244210039,-0.0382502371149352,-0.0446901445952745,-0.0403634054650192,-0.0447677842828259,-0.0143805504649758,-0.00621450269267593,0.00309217821138144,0.0125506055697021,-0.00661061361676473,0.00250780455016492,-0.0853860028035089,-0.0614895483771185,-0.0652774229650654,-0.0376141881211258,-0.0462595239532154,-0.0542652658848415,-0.0378136227002501,-0.0582115640360863,0.431068680458096,0.281136189191481,0.0679448757801214,0.0139887776220628,0.044613569944517,0.101929837267078,0.672545454218895,0.399631033998629,-0.0582898614524953,0,-0.237732415443306,-0.111731486679241,-0.124204120801316,-0.290333378736012,-0.277156732116956,-0.193041362081873,-0.0764860615900244,0.0647411080580194,0.0373174196599587
SentimentLag1,0.480439911320248,-0.101045049742523,0.415568164165999,-0.0274957199527426,0.259664930696754,0.149365745531827,0.0766173552740989,0.105486001275591,0.0658723128187673,0.236500371077726,0.265487362637792,0.27815951325419,0.275053151353528,0.227781922192642,-0.0081238837968988,-0.0462166271064599,-0.0928792302244571,-0.13064925147683,-0.0475061432422929,-0.0888568217083982,0.331975432268787,0.32402462815849,0.330689966413855,0.258573293545166,0.294716657869706,0.240367712830489,0.160488496858332,0.278427159473109,-0.304108396971677,-0.269337995205594,-0.237049124665989,-0.227130821680904,-0.186572374186492,-0.296321612105099,-0.249366524876933,0.0199542036131174,-0.260647719285623,-0.237732415443306,0,0.347649235412685,0.204491958264698,0.826972933963272,0.666157760670387,0.520488571310165,-0.510106051234918,0.186290207775989,0.226919214859371
SentimentLag3,0.304238579555161,-0.0480139089507757,0.261443462217169,-0.0102395621066148,0.0035994867814849,-0.0311745764514463,0.259834016476746,0.0767431113577668,0.106340676267951,-0.0187982617173277,0.17442269003748,0.216685669698011,0.276702935022669,0.232819870012515,0.0202235202040873,-0.0186770675935163,-0.0724442056689207,-0.121950953156987,-0.0242827228165927,-0.0699899606829403,0.24634606427402,0.285740622603491,0.287064075508535,0.253981988957782,0.24814994642799,0.267774858458368,0.201657310923542,0.243004090589433,-0.309559467233047,-0.300084750098807,-0.254731420420387,-0.24345827544549,-0.196092815094183,-0.315016245277793,-0.203577888053332,-0.0234467443339094,-0.281116103816875,-0.111731486679241,0.347649235412685,0,0.253687909373025,0.477316744086312,0.70318185545125,0.580770207107548,-0.0427705543690696,-0.0116853622720572,0.190093451387324
SentimentLag7,0.223021863246325,-0.0388607265456347,0.238738769041078,-0.0621088930963906,0.00232017535453516,-0.0389174933173,-0.0121877387308077,0.00452381360849171,0.263273964962716,-0.0573611008373305,-0.0543236504086384,-0.0535632061674317,0.19380419187217,0.224775914811319,0.0336454022372171,0.0238793219775127,-0.0326771631811679,-0.101329004767319,0.00697661281903336,-0.0369788130327301,0.0955202359727761,0.191757007605854,0.16896612084883,0.22443999904187,0.16477976903929,0.259749732149297,0.246080383979893,0.087496955882425,-0.228953368917665,-0.324367588907956,-0.292593523994783,-0.274437788638224,-0.204814479095682,-0.318816970738078,-0.168837404051679,-0.0501452939100861,-0.334926939560145,-0.124204120801316,0.204491958264698,0.253687909373025,0,0.275299958149541,0.43903202105173,0.613186382852384,0.018056501436283,0.000906318954175511,-0.074804649292261
SentimentMA3,0.771894036425936,-0.116243027809097,0.660000618950421,0.0999588966167558,0.159446499549785,0.204935548611088,0.143707908586538,0.117045591500627,0.0864802440050807,0.286037016497867,0.337560405193331,0.355264411911004,0.35820518042746,0.289137177779913,-0.0102286990907018,-0.0577403459176693,-0.11621767799134,-0.163696054810528,-0.0596030608082235,-0.111294754675343,0.428492206501177,0.413976891543086,0.421648937119527,0.329230133089837,0.374777315804883,0.30046311233921,0.201593466876627,0.345158086470263,-0.379082637092614,-0.342500861225435,-0.298124573615541,-0.283624209284669,-0.232357001745218,-0.37404460184857,-0.353941977190591,-0.0518846550511989,-0.327414866676359,-0.290333378736012,0.826972933963272,0.477316744086312,0.275299958149541,0,0.829788625813285,0.653804992254174,-0.05448563553026,0.109612121319139,0.30498101093562
SentimentMA7,0.608476210560552,-0.108760567788248,0.539226205456103,0.0401701216595938,0.0683416266655074,0.0921324003107405,0.120443991907655,0.159521172056429,0.141769512135971,0.12740606374501,0.219139976772606,0.307082157030434,0.402771120091351,0.347606200534883,0.0199592195169299,-0.0297022904895126,-0.10801566821913,-0.181531448462044,-0.0392091130637299,-0.105264424667698,0.384479471262462,0.431350565282179,0.429492893567807,0.381328196738155,0.37854694633274,0.386679892643884,0.294787032286867,0.340382970560756,-0.430904531206827,-0.450909486637638,-0.390751052412942,-0.3711778802781,-0.292011884158517,-0.468411398347719,-0.359448133531521,-0.0768644074746628,-0.428767674903118,-0.277156732116956,0.666157760670387,0.70318185545125,0.43903202105173,0.829788625813285,0,0.852338414643602,-0.0569468655113097,0.0260373317636974,0.2569572315971
SentimentMA14,0.477260882249552,-0.113906805710394,0.434210011530194,-0.00697556203452017,0.00896405699051847,0.0212851406614428,0.0421569119173881,0.0731547059394476,0.106449401879314,0.0208465146637651,0.0651293738826646,0.113818647086049,0.329204429373035,0.386349892874855,0.0287401292102298,0.00394757724817095,-0.0769354684784236,-0.190986853776545,-0.0167671978264683,-0.0875282332965627,0.249759847760017,0.367376455712299,0.322365792450408,0.394774596110971,0.312539865432358,0.416088633890868,0.385314277540002,0.166234224137263,-0.409693792211863,-0.491186150245664,-0.497925175637012,-0.465096998242201,-0.341732839678809,-0.537922244885681,-0.316262921735001,-0.0395061611441923,-0.570519512326086,-0.193041362081873,0.520488571310165,0.580770207107548,0.613186382852384,0.653804992254174,0.852338414643602,0,-0.0426891599196761,-0.0205932112981056,0.0735565260175422
SentimentChange,0.509266270273987,-0.016205253109418,0.405557780296424,0.280199192243284,-0.109663734727696,-0.070628798834783,0.0363423712510435,-0.047797708481875,0.0150043434497866,0.0548727911937185,0.050669847592227,0.0254124016379593,0.0209416058935976,-0.00157240077512861,-0.0139354272088299,-0.0114377429548057,-0.00598300747931705,0.000895062568234592,-0.0100642730671127,-0.0057004219092351,0.0589336780731624,0.0237636785912313,0.0244897209466116,0.00323512442134987,0.0216396595970143,-0.0264791909567268,-0.0256764849000526,-0.00718442628540437,0.0176349514027837,0.00980116246129514,0.0125698925318717,0.0133933667517462,0.014677723831782,0.0113596047624605,-0.135476022562116,-0.192959692871883,0.0149539026790741,-0.0764860615900244,-0.510106051234918,-0.0427705543690696,0.018056501436283,-0.05448563553026,-0.0569468655113097,-0.0426891599196761,0,-0.068868134233368,0.0421727383046929
SentimentReturnInteraction,0.116175370041318,-0.03850696331126,0.119173753985972,-0.0613930461185787,0.94474799238743,-0.0989155196659792,0.0906850944165555,5.23665656681908e-05,0.035927764143893,0.469532251317022,0.405073297300206,0.33009716496672,0.216374786319796,0.122446355097152,-0.0294288265579793,-0.0584930105672534,-0.066037679507738,-0.0534841591625586,-0.0450051667290021,-0.0582011969916463,0.372843063557016,0.280793563805115,0.298668583112176,0.179018471155023,0.285786539349318,0.0745051946804142,-0.00971915904180735,0.260954528887257,0.043544917249472,0.0612325360365903,0.0333385808934454,0.0309129159115452,-0.00460447421438056,-0.0359389477425454,-0.0136617650402193,0.0124195201783017,0.0243368533631771,0.0647411080580194,0.186290207775989,-0.0116853622720572,0.000906318954175511,0.109612121319139,0.0260373317636974,-0.0205932112981056,-0.068868134233368,0,0.327864960575274
SentimentMomentumInteraction,0.270052631765473,-0.0419048266741913,0.251969468218314,0.403127808555954,0.305533574771929,0.365140375338774,0.389743163840403,0.338841572324006,0.00575988103170675,0.644590486365384,0.83554384709061,0.975173538873392,0.663971481716817,0.405553849863648,0.0473207546014122,-0.0718252814717142,-0.138971299474353,-0.141826931958613,-0.0469872666383869,-0.113905037258751,0.868295190616045,0.750460722675329,0.810085130774974,0.534870112800817,0.711238170287381,0.391192480567637,0.156066468374237,0.761891961627327,-0.0650071769760064,-0.0119310483514399,-0.00220912340606783,0.00279470263193649,-0.0662341886605677,-0.207036171778621,-0.157856574537167,-0.0199210992887508,0.0360969068986206,0.0373174196599587,0.226919214859371,0.190093451387324,-0.074804649292261,0.30498101093562,0.2569572315971,0.0735565260175422,0.0421727383046929,0.327864960575274,0
